No solution
10.000
aero-res,array-power,bearing-res,cda,energy,energy-gained,gravitation-res,irradiance,motor-power,power-out,resistive-force,speed,time,tire-res
-8.98238,471.61738,0.83333,-0.52354,-145221930.75400,-397928.21040,272.29924,943.23476,1566.97352,1576.97352,271.46220,10.00000,56.10000,7.31201
0.25957,465.72868,0.83333,0.05683,-145235894.15680,-13963.40280,111.98684,931.45736,494.51591,504.51591,120.42957,10.00000,56.20000,7.34983
-0.69057,459.46474,0.83333,-0.03460,-145103086.72960,132807.42720,18.76108,918.92947,80.55522,90.55522,26.26112,10.00000,56.30000,7.35728
-8.98156,452.81163,0.83333,-0.54767,-145495089.23200,-392002.50240,268.25387,905.62326,1531.70747,1541.70747,267.41900,10.00000,56.40000,7.31336
-2.85691,445.75453,0.83333,-0.96037,-145624242.47920,-129153.24720,165.21662,891.50905,794.51355,804.51355,170.53383,10.00000,56.50000,7.34079
-9.25664,438.27762,0.83333,-0.33356,-146255592.70960,-631350.23040,337.46057,876.55524,2182.02826,2192.02826,336.32478,10.00000,56.60000,7.28752
-11.31783,430.36414,0.83333,-0.48232,-147212402.10280,-956809.39320,420.37126,860.72827,3078.16801,3088.16801,417.13537,10.00000,56.70000,7.24861
-20.22890,421.99632,0.83333,-0.82288,-148166324.01160,-953921.90880,427.91667,843.99264,3061.77940,3071.77940,415.76574,10.00000,56.80000,7.24464
-0.93431,413.15545,0.83333,-0.76699,-148724665.39960,-558341.38800,306.20762,826.31090,1954.10375,1964.10375,313.40657,10.00000,56.90000,7.29993
-1.45184,403.82185,0.83333,-0.75455,-149016852.07720,-292186.67760,221.12056,807.64369,1205.45151,1215.45151,227.82958,10.00000,57.00000,7.32753
-0.17763,393.97494,0.83333,-0.66849,-148930821.41920,86030.65800,36.36658,787.94988,145.00089,155.00089,44.37897,10.00000,57.10000,7.35669
0.27368,383.59336,0.83333,0.02023,-149536850.34400,-606028.92480,315.49491,767.18672,2057.00704,2067.00704,323.89829,10.00000,57.20000,7.29637
-2.83720,372.65507,0.83333,-0.47539,-149615997.12520,-79146.78120,130.77717,745.31013,582.50724,592.50724,136.12033,10.00000,57.30000,7.34703
-2.58659,361.13754,0.83333,-0.48293,-150108975.35080,-492978.22560,283.05176,722.27507,1720.52150,1730.52150,288.60683,10.00000,57.40000,7.30833
-5.51354,349.01806,0.83333,-0.98045,-150270144.59320,-161169.24240,166.67803,698.03612,786.71040,796.71040,169.33831,10.00000,57.50000,7.34049
0.13380,336.27413,0.83333,0.01756,-151418442.82840,-1148298.23520,444.32296,672.54826,3515.99145,3525.99145,452.52583,10.00000,57.60000,7.23574
1.50249,322.88397,0.83333,0.05711,-152136671.02000,-718228.19160,338.89031,645.76793,2307.96228,2317.96228,348.51305,10.00000,57.70000,7.28692
-0.28248,308.82727,0.83333,-0.34528,-152522605.96000,-385934.94000,240.55285,617.65454,1370.86877,1380.86877,248.42572,10.00000,57.80000,7.32202
-0.95435,294.08618,0.83333,-0.48073,-152428116.92560,94489.03440,0.31882,588.17235,21.61664,31.61664,7.55530,10.00000,57.90000,7.35750
-0.26837,278.64661,0.83333,-0.11526,-153305335.31200,-877218.38640,377.23721,557.29321,2705.36435,2715.36435,385.07211,10.00000,58.00000,7.26994
-17.65308,262.50000,0.83333,-1.68077,-154148133.01480,-842797.70280,384.61378,525.00000,2593.60473,2603.60473,375.06049,10.00000,58.10000,7.26646
0.07517,245.64569,0.83333,0.05765,-154154630.26240,-6497.24760,62.93494,491.29137,253.69360,263.69360,71.19852,10.00000,58.20000,7.35508
-26.26956,228.09395,0.83333,-1.23303,-154759726.26880,-605096.00640,325.81918,456.18789,1898.91619,1908.91619,307.67523,10.00000,58.30000,7.29228
0.17148,209.87014,0.83333,0.04616,-154787101.19440,-27374.92560,67.88371,419.74028,275.91160,285.91160,76.24320,10.00000,58.40000,7.35468
-28.62069,191.02005,0.83333,-1.84683,-154803020.16400,-15918.96960,84.97712,382.04010,225.23941,235.23941,64.54284,10.00000,58.50000,7.35308
0.56507,171.61689,0.83333,0.04396,-155699293.05880,-896272.89480,371.57946,343.23377,2651.26382,2661.26382,380.25042,10.00000,58.60000,7.27256
-0.40514,151.77028,0.83333,-0.19604,-156130538.21080,-431245.15200,236.87790,303.54056,1339.67348,1349.67348,244.62919,10.00000,58.70000,7.32310
-13.12432,131.63774,0.83333,-1.66939,-156091668.48520,38869.72560,9.76087,263.27547,13.66628,23.66628,4.82732,10.00000,58.80000,7.35744
3.28463,111.43863,0.83333,0.04105,-158518075.96240,-2426407.47720,660.41317,222.87726,6841.45940,6851.45940,671.61685,10.00000,58.90000,7.08572
-1.60606,91.47066,0.83333,-0.18906,-158898013.60840,-379937.64600,212.37057,182.94131,1136.85301,1146.85301,218.92770,10.00000,59.00000,7.32986
-2.43228,72.12714,0.83333,-0.08814,-158986851.42040,-88837.81200,77.75419,144.25428,308.89884,318.89884,83.50904,10.00000,59.10000,7.35380
-0.00665,53.91131,0.83333,-0.01555,-159516485.68120,-529634.26080,257.35899,107.82262,1515.11759,1525.11759,265.50255,10.00000,59.20000,7.31688
-3.75049,37.43821,0.83333,-0.32332,-159629910.97480,-113425.29360,86.22561,74.87641,342.50847,352.50847,90.66140,10.00000,59.30000,7.35295
-9.11838,23.40540,0.83333,-0.95202,-159918414.70120,-288503.72640,174.56650,46.81079,814.80464,824.80464,173.62029,10.00000,59.40000,7.33884
-8.78748,12.49883,0.83333,-0.56030,-161221987.24000,-1303572.53880,461.62048,24.99765,3623.53366,3633.53366,460.89232,10.00000,59.50000,7.22599
0.84220,5.18692,0.83333,0.02751,-161510196.37120,-288209.13120,161.70853,10.37383,795.76784,805.76784,170.72555,10.00000,59.60000,7.34149
-0.30746,1.38454,0.83333,-0.71967,-161862916.97680,-352720.60560,188.55254,2.76907,971.16400,981.16400,196.41413,10.00000,59.70000,7.33572
-25.01787,0.15290,0.83333,-1.29214,-163366017.21880,-1503100.24200,518.34814,0.30580,4165.43135,4175.43135,501.35489,10.00000,59.80000,7.19129
-0.60432,0.00186,0.83333,-0.05246,-163796322.39640,-430305.17760,217.67973,0.00372,1185.29402,1195.29402,225.23720,10.00000,59.90000,7.32846
0.65280,0.00000,0.83333,0.03101,-164124505.27960,-328182.88320,177.65711,0.00000,901.61912,911.61912,186.48141,10.00000,60.00000,7.33817
-0.02147,0.00000,0.83333,-0.00926,-164806715.55760,-682210.27800,298.10620,0.00000,1885.02855,1895.02855,306.22100,10.00000,60.10000,7.30294
-18.15281,0.00000,0.83333,-0.89139,-165963056.02360,-1156340.46600,437.45931,0.00000,3202.05685,3212.05685,427.37934,10.00000,60.20000,7.23951
-11.31852,0.00186,0.83333,-1.88860,-166020069.09400,-57013.07040,48.40292,0.00372,148.37150,158.37150,45.27380,10.00000,60.30000,7.35607
-27.91912,0.15290,0.83333,-1.95362,-166615428.14800,-595359.05400,299.92869,0.30580,1643.92805,1653.92805,280.14517,10.00000,60.40000,7.30227
-10.43924,1.38454,0.83333,-1.62130,-166786489.78360,-171061.63560,117.48686,2.76907,466.55575,476.55575,115.23000,10.00000,60.50000,7.34905
-0.00608,5.18692,0.83333,-0.00457,-167117400.34720,-330910.56360,180.16305,10.37383,914.38293,924.38293,188.32792,10.00000,60.60000,7.33762
0.18842,12.49883,0.83333,0.04912,-167529094.85320,-411694.50600,211.78856,24.99765,1146.09468,1156.09468,220.14032,10.00000,60.70000,7.33001
-0.01425,23.40540,0.83333,-0.00436,-168894409.73200,-1365314.87880,466.77508,46.81079,3805.94673,3815.94673,474.81717,10.00000,60.80000,7.22301
-0.18776,37.43821,0.83333,-1.34830,-168892841.57920,1568.15280,0.04905,74.87641,23.08223,33.08223,8.05212,10.00000,60.90000,7.35750
-1.22361,53.91131,0.83333,-1.78185,-169914731.05600,-1021889.47680,393.67795,107.82262,2882.49319,2892.49319,400.54976,10.00000,61.00000,7.26209
-0.28188,72.12714,0.83333,-2.13856,-171658802.25880,-1744071.20280,545.08830,144.25428,4906.76937,4916.76937,552.81322,10.00000,61.10000,7.17347
-22.89485,91.47066,0.83333,-1.47837,-171700441.69120,-41639.43240,72.43975,182.94131,197.13575,207.13575,57.73252,10.00000,61.20000,7.35429
-7.66911,111.43863,0.83333,-0.45031,-171669954.33880,30487.35240,5.37096,222.87726,16.75154,26.75154,5.89266,10.00000,61.30000,7.35748
-7.70260,131.63774,0.83333,-2.03547,-172296939.41800,-626985.07920,303.50027,263.27547,1863.26296,1873.26296,303.93194,10.00000,61.40000,7.30094
0.17086,151.77028,0.83333,0.05157,-172262189.24800,34750.17000,6.98960,303.54056,45.24203,55.24203,15.35126,10.00000,61.50000,7.35747
-16.90057,171.61689,0.83333,-1.80307,-172452256.54360,-190067.29560,162.75619,343.23377,689.58160,699.58160,154.03023,10.00000,61.60000,7.34128
-26.59061,191.02005,0.83333,-2.13248,-173825188.95760,-1372932.41400,507.45464,382.04010,3994.72120,4004.72120,488.89564,10.00000,61.70000,7.19828
0.00955,209.87014,0.83333,0.00268,-174234035.82400,-408846.86640,235.95891,419.74028,1335.55588,1345.55588,244.12516,10.00000,61.80000,7.32337
-5.26446,228.09395,0.83333,-0.54216,-174966741.88360,-732706.05960,340.41497,456.18789,2253.38856,2263.38856,343.27012,10.00000,61.90000,7.28628
-18.63705,245.64569,0.83333,-1.94927,-176058582.93880,-1091841.05520,443.36643,491.29137,3268.53751,3278.53751,432.79898,10.00000,62.00000,7.23627
-21.96881,262.50000,0.83333,-0.90206,-176118839.44000,-60256.50120,120.07737,525.00000,419.87917,429.87917,106.29057,10.00000,62.10000,7.34868
-0.46858,278.64661,0.83333,-0.03506,-176070810.72760,48028.71240,34.03742,557.29321,135.23352,145.23352,41.75896,10.00000,62.20000,7.35679
-0.13585,294.08618,0.83333,-0.23791,-177562400.84440,-1491590.11680,512.11406,588.17235,4427.39206,4437.39206,520.00685,10.00000,62.30000,7.19531
-5.24235,308.82727,0.83333,-0.32073,-177663687.33040,-101286.48600,132.77952,617.65454,580.17862,590.17862,135.71721,10.00000,62.40000,7.34671
0.17454,322.88397,0.83333,0.04533,-178069386.16960,-405698.83920,248.35665,645.76793,1439.82519,1449.82519,256.68420,10.00000,62.50000,7.31968
-0.01289,336.27413,0.83333,-0.00312,-178356207.34960,-286821.18000,208.95075,672.54826,1122.99963,1132.99963,217.10194,10.00000,62.60000,7.33075
0.86411,349.01806,0.83333,0.04757,-178385583.09040,-29375.74080,97.38548,698.03612,420.61734,430.61734,106.43462,10.00000,62.70000,7.35170
-0.61437,361.13754,0.83333,-0.16106,-178767744.38080,-382161.29040,245.91726,722.27507,1412.69668,1422.69668,253.45664,10.00000,62.80000,7.32042
-0.89310,372.65507,0.83333,-0.01086,-179633644.35640,-865899.97560,383.38509,745.31013,2767.93278,2777.93278,390.59237,10.00000,62.90000,7.26705
0.03529,383.59336,0.83333,0.01729,-180209619.43360,-575975.07720,307.23755,767.18672,1973.52413,1983.52413,315.40571,10.00000,63.00000,7.29954
-0.17839,393.97494,0.83333,-0.12153,-181118799.45520,-909180.02160,394.95128,787.94988,2909.47500,2919.47500,402.86769,10.00000,63.10000,7.26147
-2.31426,403.82185,0.83333,-1.02418,-182214752.23960,-1095952.78440,440.63566,807.64369,3438.13514,3448.13514,446.39250,10.00000,63.20000,7.23777
-1.23870,413.15545,0.83333,-0.16914,-182518712.89720,-303960.65760,226.25511,826.31090,1247.49061,1257.49061,233.17586,10.00000,63.30000,7.32612
-1.31392,421.99632,0.83333,-1.41753,-182692696.07320,-173983.17600,178.70335,843.99264,895.28292,905.28292,185.56070,10.00000,63.40000,7.33794
-17.39853,430.36414,0.83333,-2.13568,-182573851.62760,118844.44560,38.32789,860.72827,90.24068,100.24068,29.11929,10.00000,63.50000,7.35660
-3.69114,438.27762,0.83333,-1.41447,-183040406.85400,-466555.22640,284.56591,876.55524,1724.26436,1734.26436,289.01590,10.00000,63.60000,7.30780
-1.95752,445.75453,0.83333,-0.40334,-183543032.35960,-502625.50560,294.43572,891.50905,1831.93649,1841.93649,300.61581,10.00000,63.70000,7.30428
0.06206,452.81163,0.83333,0.03350,-184204598.99200,-661566.63240,337.69889,905.62326,2280.49672,2290.49672,345.88170,10.00000,63.80000,7.28742
-0.06672,459.46474,0.83333,-0.02062,-184396208.48440,-191609.49240,189.79217,918.92947,981.71333,991.71333,197.89422,10.00000,63.90000,7.33544
0.06903,465.72868,0.83333,0.02042,-185814842.59240,-1418634.10800,509.72769,931.45736,4396.37898,4406.37898,517.82688,10.00000,64.00000,7.19683
-8.85437,471.61738,0.83333,-1.11232,-186194317.03720,-379474.44480,266.27854,943.23476,1515.71306,1525.71306,265.57150,10.00000,64.10000,7.31400
-0.23144,477.14384,0.83333,-0.13915,-187012352.00680,-818034.96960,380.21749,954.28768,2739.46320,2749.46320,388.08792,10.00000,64.20000,7.26854
-1.07135,482.32019,0.83333,-0.14450,-186944895.89080,67456.11600,71.14160,964.64037,284.94209,294.94209,78.25798,10.00000,64.30000,7.35440
-13.30447,487.15771,0.83333,-1.77331,-187339534.82080,-394638.93000,277.35278,974.31541,1573.37696,1583.37696,272.19194,10.00000,64.40000,7.31030
0.00647,491.66687,0.83333,0.02066,-188161920.09520,-822385.27440,382.32156,983.33374,2766.07041,2776.07041,390.42891,10.00000,64.50000,7.26755
-0.40752,495.85738,0.83333,-0.04304,-188599190.39440,-437270.29920,278.67574,991.71476,1700.49710,1710.49710,286.41140,10.00000,64.60000,7.30985
-3.76667,499.73818,0.83333,-0.64555,-188810611.42120,-211421.02680,206.57312,999.47635,1077.01881,1087.01881,210.97113,10.00000,64.70000,7.33135
-12.43422,503.31749,0.83333,-1.91646,-188645204.28760,165407.13360,15.89187,1006.63497,33.85323,43.85323,11.64833,10.00000,64.80000,7.35735
-2.00162,506.60285,0.83333,-0.28298,-188892074.66200,-246870.37440,218.69758,1013.20570,1182.35389,1192.35389,224.85748,10.00000,64.90000,7.32819
-0.65015,509.60114,0.83333,-0.02468,-189625911.91720,-733837.25520,362.54766,1019.20228,2538.03796,2548.03796,370.00750,10.00000,65.00000,7.27666
-0.23919,512.31859,0.83333,-0.85877,-190461158.83960,-835246.92240,387.49532,1024.63718,2822.44893,2832.44893,395.35454,10.00000,65.10000,7.26508
0.14336,514.76082,0.83333,0.05352,-190471991.93080,-10833.09120,119.41756,1029.52163,534.85274,544.85274,127.74302,10.00000,65.20000,7.34877
0.03290,516.93283,0.83333,0.05022,-192015805.51240,-1543813.58160,537.28312,1033.86566,4795.30389,4805.30389,545.32812,10.00000,65.30000,7.17877
-8.04976,518.83908,0.83333,-1.33971,-192164666.34400,-148860.83160,189.35467,1037.67816,922.34139,932.34139,189.47378,10.00000,65.40000,7.33554
0.06212,520.48345,0.83333,0.02641,-192015752.75800,148913.58600,22.78274,1040.96690,96.83460,106.83460,31.03537,10.00000,65.50000,7.35718
-1.26041,521.86928,0.83333,-1.31277,-192152230.66600,-136477.90800,178.02209,1043.73855,890.97458,900.97458,184.93310,10.00000,65.60000,7.33809
-47.99612,522.99934,0.83333,-1.60072,-192020520.88960,131709.77640,84.75679,1045.99869,147.13885,157.13885,44.94710,10.00000,65.70000,7.35310
0.22534,523.87595,0.83333,0.05294,-191898456.23320,122064.65640,43.72113,1047.75189,174.80746,184.80746,52.13613,10.00000,65.80000,7.35633
-0.70635,524.50084,0.83333,-0.19225,-193500203.70760,-1601747.47440,549.31359,1049.00168,4963.79938,4973.79938,556.61114,10.00000,65.90000,7.17057
2.03180,524.87527,0.83333,0.05675,-193527577.84120,-27374.13360,127.35793,1049.75054,590.91453,600.91453,137.57063,10.00000,66.00000,7.34757
-0.90511,525.00000,0.83333,-0.06466,-193634662.57000,-107084.72880,165.99606,1050.00000,812.45758,822.45758,173.26491,10.00000,66.10000,7.34063
-2.42673,524.87527,0.83333,-0.20058,-194998179.49000,-1363516.92000,505.57088,1049.75054,4302.42227,4312.42227,511.17695,10.00000,66.20000,7.19947
-15.70322,524.50084,0.83333,-1.31102,-195090795.85480,-92616.36480,174.56650,1049.00168,771.76852,781.76852,167.03545,10.00000,66.30000,7.33884
0.16636,523.87595,0.83333,0.04890,-195524124.14680,-433328.29200,279.97440,1047.75189,1717.56565,1727.56565,288.28349,10.00000,66.40000,7.30940
-3.24722,522.99934,0.83333,-0.27668,-196211212.11880,-687087.97200,354.37997,1045.99869,2421.57704,2431.57704,359.24636,10.00000,66.50000,7.28028
1.53569,521.86928,0.83333,0.05398,-196551999.13120,-340787.01240,249.20181,1043.73855,1458.49987,1468.49987,258.89025,10.00000,66.60000,7.31942
-20.29821,520.48345,0.83333,-1.95042,-196369044.75880,182954.37240,12.92450,1040.96690,2.27686,12.27686,0.81702,10.00000,66.70000,7.35740
-3.22175,518.83908,0.83333,-0.10571,-197229302.28520,-860257.52640,397.04920,1037.67816,2898.44332,2908.44332,401.92122,10.00000,66.80000,7.26044
-4.98209,516.93283,0.83333,-0.53887,-197093536.93960,135765.34560,37.07756,1033.86566,129.80687,139.80687,40.28546,10.00000,66.90000,7.35666
0.30240,514.76082,0.83333,0.01914,-197016957.33280,76579.60680,71.33755,1029.52163,292.03969,302.03969,79.82767,10.00000,67.00000,7.35439
-9.74029,512.31859,0.83333,-0.84291,-197703001.37680,-686044.04400,359.60490,1024.63718,2407.99649,2417.99649,357.97592,10.00000,67.10000,7.27798
-25.59469,509.60114,0.83333,-1.50446,-198521395.73800,-818394.36120,408.53640,1019.20228,2772.91881,2782.91881,391.02974,10.00000,67.20000,7.25470
-4.85720,506.60285,0.83333,-0.14705,-198486307.87360,35087.86440,98.87792,1013.20570,399.13656,409.13656,102.20557,10.00000,67.30000,7.35152
-12.23125,503.31749,0.83333,-0.64266,-199471172.66440,-984864.79080,433.74290,1006.63497,3229.05302,3239.05302,429.58650,10.00000,67.40000,7.24152
-1.59908,499.73818,0.83333,-0.06072,-200052953.88280,-581781.21840,322.26023,999.47635,2105.79712,2115.79712,328.78819,10.00000,67.50000,7.29371
-1.47621,495.85738,0.83333,-0.11862,-199907845.90360,145107.97920,20.20791,991.71476,82.77966,92.77966,26.92228,10.00000,67.60000,7.35725
-1.32498,491.66687,0.83333,-0.30790,-199761181.57600,146664.32760,17.51040,983.33374,74.26596,84.26596,24.37606,10.00000,67.70000,7.35731
-17.15395,487.15771,0.83333,-1.11272,-199915882.82440,-154701.24840,196.23101,974.31541,906.88340,916.88340,187.24430,10.00000,67.80000,7.33391
-19.89329,482.32019,0.83333,-2.11122,-199758351.74200,157531.08240,23.64100,964.64037,34.73385,44.73385,11.93820,10.00000,67.90000,7.35716
-18.32350,477.14384,0.83333,-1.55952,-200186806.45480,-428454.71280,291.81957,954.28768,1657.29582,1667.29582,281.63463,10.00000,68.00000,7.30523
-1.31590,471.61738,0.83333,-0.63916,-201366283.53760,-1179477.08280,462.92134,943.23476,3737.94261,3747.94261,469.66401,10.00000,68.10000,7.22524
0.13522,465.72868,0.83333,0.03872,-201690735.80200,-324452.26440,238.44962,931.45736,1356.98497,1366.98497,246.74081,10.00000,68.20000,7.32264
0.21951,459.46474,0.83333,0.05768,-202050046.29760,-359310.49560,249.22596,918.92947,1447.54945,1457.54945,257.59821,10.00000,68.30000,7.31941
-7.84308,452.81163,0.83333,-1.28996,-202961723.07400,-911676.77640,408.23075,905.62326,2975.24712,2985.24712,408.47586,10.00000,68.40000,7.25486
-18.81169,445.75453,0.83333,-0.84003,-202959228.74920,2494.32480,118.65997,891.50905,428.82585,438.82585,108.03049,10.00000,68.50000,7.34888
-3.57125,438.27762,0.83333,-0.09943,-202868816.35120,90412.39800,48.10879,876.55524,177.13207,187.13207,52.72695,10.00000,68.60000,7.35608
-16.28957,430.36414,0.83333,-0.98140,-204021052.10800,-1152235.75680,468.93254,860.72827,3621.01902,3631.01902,460.69805,10.00000,68.70000,7.22175
-68.92399,421.99632,0.83333,-1.15671,-203901302.22280,119749.88520,86.64176,843.99264,79.35775,89.35775,25.90401,10.00000,68.80000,7.35291
-0.88829,413.15545,0.83333,-1.59571,-204096264.88480,-194962.66200,185.39205,826.31090,944.71840,954.71840,192.67354,10.00000,68.90000,7.33645
-0.62508,403.82185,0.83333,-0.15678,-204412483.61440,-316218.72960,228.74865,807.64369,1272.20721,1282.20721,236.28233,10.00000,69.00000,7.32543
-16.31022,393.97494,0.83333,-0.82235,-204594218.08360,-181734.46920,192.75696,787.94988,888.79291,898.79291,184.61481,10.00000,69.10000,7.33474
-1.24765,383.59336,0.83333,-0.03135,-204666745.14880,-72527.06520,127.89529,767.18672,575.05743,585.05743,134.82846,10.00000,69.20000,7.34749
-0.49174,372.65507,0.83333,-1.21050,-206100232.31320,-1433487.16440,506.62774,745.31013,4344.56386,4354.56386,514.16813,10.00000,69.30000,7.19880
-12.09461,361.13754,0.83333,-0.36006,-206304620.24680,-204387.93360,192.90275,722.27507,918.88180,928.88180,188.97618,10.00000,69.40000,7.33471
-2.24872,349.01806,0.83333,-0.24762,-206643907.07440,-339286.82760,231.53185,698.03612,1281.48147,1291.48147,237.44110,10.00000,69.50000,7.32464
-5.71717,336.27413,0.83333,-0.70668,-207497741.83000,-853834.75560,382.03792,672.54826,2698.03734,2708.03734,384.42176,10.00000,69.60000,7.26768
-2.62525,322.88397,0.83333,-1.70200,-207429009.03160,68732.79840,32.56633,645.76793,121.95953,131.95953,38.13126,10.00000,69.70000,7.35685
